"","regulator","target","strength","effect"
"12661","HK1360","HK778",33.6180393102348,1
"12662","HK1360","HK587",24.1270491250864,1
"12663","HK1360","HK2295",1.74774004745964,1
"12664","HK1360","HK880",3.13618423240552,1
"12665","HK1360","HK603",1.48786399177326,1
"12666","HK1360","HK882",24.4607875420245,-1
"12667","HK1360","HK114",56.4225986328353,-1
"12668","HK1360","HK2402",1.23302985818903,1
"12669","HK1360","HK3474",8.60130193689068,1
"12670","HK1360","HK624",34.4162589417796,1
"12671","HK1360","HK2430",8.36885343419209,1
"12672","HK1360","HK629",3.31868936003491,1
"12673","HK1360","HK888",1.25992170993316,1
"12674","HK1360","HK634",1.90988442603323,-1
"12675","HK1360","HK644",6.49253569900869,1
"12676","HK1360","HK648",27.0716230981862,1
"12677","HK1360","HK896",4.88578199763781,1
"12678","HK1360","HK670",12.9282917196631,1
"12679","HK1360","HK146",5.03749416169168,1
"12680","HK3652","HK1582",11.2826169044954,1
"12681","HK3652","HK1632",4.60106684689847,-1
"12682","HK3652","HK1721",1.89713680814253,1
"12683","HK3652","HK934",85.244605430317,1
"12684","HK3652","HK1288",12.3255975354417,1
"12685","HK3652","HK2359",11.9093339574106,1
"12686","HK3652","HK380",4.18118257013115,1
"12687","HK3652","HK813",1.71322754338921,1
"12688","HK1420","HK1470",6.40384938050399,1
"12689","HK1420","HK3636",11.8465972241512,1
"12690","HK1420","HK3352",9.11908223328994,-1
"12691","HK1420","HK75",84.3225954299956,-1
"12692","HK1420","HK3406",6.82451393162869,1
"12693","HK1420","HK3438",12.0925809464175,-1
"12694","HK1420","HK3948",57.4468143561887,1
"12695","HK1420","HK991",3.33880432235404,1
"12696","HK1481","HK712",60.2662633264571,1
"12697","HK1481","HK3302",5.46740462050432,1
"12698","HK1481","HK2812",14.2845467249173,1
"12699","HK1481","HK3380",12.8025642948267,1
"12700","HK1481","HK372",29.6161303029684,1
"12701","HK1481","HK145",87.890026042067,1
"12702","HK3612","HK1608",2.69782860563304,1
"12703","HK3612","HK735",18.3560665052228,1
"12704","HK3612","HK223",10.598007688687,1
"12705","HK3612","HK2014",8.03226462307721,1
"12706","HK3612","HK2106",63.4492034515421,1
"12707","HK3612","HK2154",4.9166590072425,1
"12708","HK3612","HK1233",49.0973146537856,1
"12709","HK3612","HK791",1.10757641448473,1
"12710","HK3612","HK3210",1.31283680111322,1
"12711","HK3612","HK2580",34.5555074418613,1
"12712","HK3612","HK1251",99.2450574866114,1
"12713","HK3612","HK3534",17.8754569684705,1
"12714","HK3655","HK3633",26.8822629432016,1
"12715","HK3655","HK2748",28.2726669982461,-1
"12716","HK3655","HK431",83.5812181216176,1
"12717","HK3655","HK1859",8.60898456898652,1
"12718","HK3655","HK1894",1.82941500231348,1
"12719","HK3655","HK2913",71.034344897945,1
"12720","HK3655","HK610",7.8520492936141,1
"12721","HK3655","HK392",9.47093112775745,1
"12722","HK6","HK826",24.3758400213525,1
"12723","HK6","HK827",2.51283872770432,-1
"12724","HK6","HK828",16.4883460266405,1
"12725","HK6","HK829",30.9956509941607,1
"12726","HK6","HK830",23.9751587461796,-1
"12727","HK6","HK831",27.8632791464603,1
"12728","HK6","HK48",12.9466916664944,1
"12729","HK6","HK832",10.9500296523935,1
"12730","HK6","HK833",3.38508576945657,1
"12731","HK6","HK476",6.93769853917884,-1
"12732","HK6","HK734",32.7860945767431,1
"12733","HK6","HK834",26.7245570915939,-1
"12734","HK6","HK835",9.01459381184399,-1
"12735","HK6","HK836",4.2371050686286,1
"12736","HK6","HK837",1.96235861806468,1
"12737","HK6","HK490",30.0403315115979,-1
"12738","HK6","HK838",8.17397072669709,1
"12739","HK6","HK839",10.6899182287572,1
"12740","HK6","HK840",4.70772678756959,1
"12741","HK6","HK841",13.4600127585335,-1
"12742","HK6","HK842",26.1207440085883,1
"12743","HK6","HK493",5.96014401096498,1
"12744","HK6","HK843",22.9447692758632,-1
"12745","HK6","HK497",73.9180793241855,1
"12746","HK6","HK844",33.2954997694657,1
"12747","HK6","HK498",3.15335229778715,-1
"12748","HK6","HK845",12.7844788863545,1
"12749","HK6","HK846",1.02951700038759,1
"12750","HK6","HK847",1.4245617116807,1
"12751","HK6","HK848",1.16936511642627,-1
"12752","HK6","HK849",1.75084217140525,1
"12753","HK6","HK850",5.22465414383231,1
"12754","HK6","HK851",47.8919264324079,1
"12755","HK6","HK852",6.26428213635036,-1
"12756","HK6","HK1",4.19568878641243,-1
"12757","HK6","HK853",5.27848288577986,1
"12758","HK6","HK854",17.3550184391405,-1
"12759","HK6","HK523",4.9247060261293,1
"12760","HK6","HK855",29.578838739698,-1
"12761","HK6","HK856",41.5984186602132,-1
"12762","HK6","HK857",1.15142608373403,1
"12763","HK6","HK858",95.6702841525331,1
"12764","HK6","HK859",8.9790153776337,1
"12765","HK6","HK860",11.3844214092284,1
"12766","HK6","HK861",64.3551895646019,1
"12767","HK6","HK862",48.621058334126,-1
"12768","HK6","HK863",1.75392461058132,1
"12769","HK6","HK84",1.42649437242713,1
"12770","HK6","HK864",4.84733315944061,1
"12771","HK6","HK865",6.02687868796365,-1
"12772","HK6","HK866",3.9547242101834,1
"12773","HK6","HK867",6.17328876311418,-1
"12774","HK6","HK868",14.6609201201407,1
"12775","HK6","HK869",1.67636004615568,1
"12776","HK6","HK562",1.01200081502322,-1
"12777","HK6","HK563",2.93612056562131,1
"12778","HK6","HK870",99.7258149890328,-1
"12779","HK6","HK871",46.8773091189032,1
"12780","HK6","HK872",83.5349973266554,-1
"12781","HK6","HK873",2.80032431544537,1
"12782","HK6","HK874",11.8982942156748,1
"12783","HK6","HK587",17.8959731390071,-1
"12784","HK6","HK875",4.85218019454774,1
"12785","HK6","HK876",27.8311172050411,1
"12786","HK6","HK877",23.0726753610029,-1
"12787","HK6","HK878",1.29933310189303,1
"12788","HK6","HK879",1.94575522956174,1
"12789","HK6","HK880",2.89149634006263,1
"12790","HK6","HK881",8.91528873652285,1
"12791","HK6","HK882",6.54898219326907,1
"12792","HK6","HK607",37.3953889613028,-1
"12793","HK6","HK883",4.39524767866031,1
"12794","HK6","HK884",24.3842739383294,1
"12795","HK6","HK885",2.77898009041011,-1
"12796","HK6","HK886",1.95319769738013,1
"12797","HK6","HK887",5.36040354631089,1
"12798","HK6","HK629",3.48028342760174,-1
"12799","HK6","HK888",87.8419908694833,-1
"12800","HK6","HK889",4.40163108609139,1
"12801","HK6","HK634",57.953809983992,1
"12802","HK6","HK890",2.71311459646195,1
"12803","HK6","HK636",5.88887883439047,1
"12804","HK6","HK891",1.43753554660062,1
"12805","HK6","HK892",11.3165027778676,-1
"12806","HK6","HK893",2.4364119315171,1
"12807","HK6","HK894",39.7259873022771,1
"12808","HK6","HK895",11.4994834756686,1
"12809","HK6","HK666",69.9509777934263,1
"12810","HK6","HK896",1.34491869339469,1
"12811","HK6","HK897",3.33913547328001,1
"12812","HK6","HK898",42.2057315616943,1
"12813","HK1331","HK12",1.14928143335259,-1
"12814","HK1331","HK1506",12.7445628006685,1
"12815","HK1331","HK725",67.7796737177862,-1
"12816","HK1331","HK52",86.0020734772056,-1
"12817","HK1150","HK3267",33.7744145611822,1
"12818","HK1150","HK1281",8.29640607412852,-1
"12819","HK1150","HK1657",16.2562217631665,-1
"12820","HK1150","HK462",1.78020956251144,1
"12821","HK1150","HK3778",11.0315106636035,-1
"12822","HK1150","HK1299",2.77122848039695,1
"12823","HK1150","HK1301",14.9985408528074,1
"12824","HK1150","HK1302",19.4122932208322,-1
"12825","HK1150","HK2694",1.09281343312356,-1
"12826","HK1150","HK1303",8.68448603681754,1
"12827","HK3636","HK1382",34.6440037044533,1
"12828","HK3636","HK3598",1.17083730492618,1
"12829","HK3636","HK1282",1.02750177216351,1
"12830","HK3636","HK1625",3.8826264811278,1
"12831","HK3636","HK1655",10.0567167219228,1
"12832","HK3636","HK3782",6.16376000377483,-1
"12833","HK3636","HK3807",28.0197093218695,1
"12834","HK3636","HK1836",1.01079656964027,1
"12835","HK3636","HK1881",4.4248097261091,1
"12836","HK3636","HK1884",4.05953804606675,1
"12837","HK3636","HK865",21.9612547412866,1
"12838","HK3636","HK282",33.0992852828221,1
"12839","HK3636","HK2191",2.06511650120577,1
"12840","HK3636","HK308",24.9136736725453,-1
"12841","HK3636","HK2429",1.22332463170545,-1
"12842","HK3636","HK1254",11.5232765825653,-1
"12843","HK3636","HK2696",5.88001950110264,1
"12844","HK1439","HK3625",1.72597116067526,-1
"12845","HK1439","HK3714",4.8753738417671,1
"12846","HK1439","HK3746",73.9537052755089,1
"12847","HK1439","HK1715",1.55169660126077,1
"12848","HK1439","HK1066",2.90355870622779,1
"12849","HK1439","HK1074",14.5020659874591,1
"12850","HK1439","HK1195",11.2899768104926,-1
"12851","HK1439","HK3394",51.2421398801531,1
"12852","HK1439","HK96",36.5943830548618,1
"12853","HK1439","HK2421",42.937569291208,1
"12854","HK1439","HK663",1.42076132471203,1
"12855","HK1439","HK815",4.42208290273147,-1
"12856","HK1439","HK1011",4.35857059472289,1
"12857","HK1439","HK3108",28.5309613390169,1
"12858","HK1346","HK901",1.7284555824696,-1
"12859","HK1346","HK17",2.54914477452125,1
"12860","HK1346","HK1282",42.0265059116893,1
"12861","HK1346","HK1615",88.6560043443362,-1
"12862","HK1346","HK1174",24.7528665868227,1
"12863","HK1346","HK458",9.08978558114505,-1
"12864","HK1346","HK478",2.13135604110517,1
"12865","HK1346","HK3779",1.09932241051458,1
"12866","HK1346","HK2846",75.8877874357829,1
"12867","HK1346","HK60",6.5361263181121,-1
"12868","HK1346","HK1864",51.8239350647142,1
"12869","HK1346","HK515",6.45206501409645,-1
"12870","HK1346","HK747",1.78392394932494,1
"12871","HK1346","HK1988",12.5821180509797,1
"12872","HK1346","HK2038",5.29884756089052,1
"12873","HK1346","HK89",3.57587043130269,1
"12874","HK1346","HK2219",32.1237016346993,1
"12875","HK1346","HK298",8.10657885046794,1
"12876","HK1346","HK786",9.31637303926603,-1
"12877","HK1346","HK3154",8.3788208136148,1
"12878","HK1346","HK379",70.2893221652321,1
"12879","HK1346","HK3094",32.592249580022,1
"12880","HK1346","HK1134",1.0611059523241,1
"12881","HK1346","HK156",8.6733573609228,-1
"12882","HK1338","HK13",7.88079560980644,1
"12883","HK1338","HK1277",19.9544619284629,1
"12884","HK1338","HK1035",52.4877239116228,1
"12885","HK1338","HK3843",3.52875970097585,1
"12886","HK1338","HK631",5.27363506723126,1
"12887","HK1459","HK3672",33.4469362479526,1
"12888","HK1459","HK1031",99.910064727096,1
"12889","HK1459","HK3684",16.6218973633325,-1
"12890","HK1459","HK3294",2.80324679131408,1
"12891","HK1459","HK3197",2.56897401802187,1
"12892","HK1459","HK3462",1.38214059455172,1
"12893","HK1459","HK121",12.208828460749,1
"12894","HK1496","HK1458",15.6541304747858,1
"12895","HK1496","HK183",70.8651079037991,1
"12896","HK1496","HK1175",7.73988220150746,-1
"12897","HK1496","HK922",30.2465404247287,1
"12898","HK1496","HK2822",9.89910425161382,-1
"12899","HK1496","HK2042",1.0311059675788,1
"12900","HK1496","HK552",18.2227818022006,1
"12901","HK1496","HK3409",57.1736514234089,1
"12902","HK1496","HK2940",11.6466550017841,1
"12903","HK1496","HK2168",1.58771711027419,1
"12904","HK1496","HK3530",11.7945461882246,-1
"12905","HK1497","HK1184",6.53112599148953,-1
"12906","HK1497","HK1736",24.1827010197498,1
"12907","HK1497","HK3557",17.2392713825566,-1
"12908","HK1415","HK3641",2.38665055180093,-1
"12909","HK1415","HK1545",36.3573560487114,1
"12910","HK1415","HK2769",25.9621302116743,1
"12911","HK1415","HK2780",6.35962486689866,1
"12912","HK1415","HK3716",3.01626081974538,-1
"12913","HK1415","HK1591",4.01151292825346,-1
"12914","HK1415","HK3282",89.1299769235435,1
"12915","HK1415","HK3735",23.8459078052917,1
"12916","HK1415","HK461",4.1646488815831,1
"12917","HK1415","HK1661",6.40649630026389,-1
"12918","HK1415","HK1703",23.3751959416898,1
"12919","HK1415","HK3765",75.6046406558957,1
"12920","HK1415","HK1734",28.3051985289635,-1
"12921","HK1415","HK2828",97.2320980876239,1
"12922","HK1415","HK2849",1.32649746809893,1
"12923","HK1415","HK3820",2.02120660770059,1
"12924","HK1415","HK70",4.77120241036833,1
"12925","HK1415","HK1993",3.33886284428654,-1
"12926","HK1415","HK2063",21.9033721954694,1
"12927","HK1415","HK1291",89.8920540860627,-1
"12928","HK1415","HK2959",8.17293022988885,-1
"12929","HK1415","HK2214",1.46665476940726,1
"12930","HK1415","HK2986",17.2444637038966,-1
"12931","HK1415","HK2314",69.1316094730857,1
"12932","HK1415","HK2344",11.4891751500908,-1
"12933","HK1415","HK2410",48.1540527789227,1
"12934","HK1415","HK1240",32.8556771008806,1
"12935","HK1415","HK2497",56.6290972649285,1
"12936","HK1415","HK2500",1.0406459164523,1
"12937","HK1415","HK2522",41.6445450107008,1
"12938","HK1415","HK3058",2.27058515421748,1
"12939","HK1415","HK2548",2.28914753446669,1
"12940","HK1415","HK3070",69.5850631214388,-1
"12941","HK1415","HK375",53.3296766084968,-1
"12942","HK1415","HK2603",11.4629686422306,1
"12943","HK1415","HK3524",3.57850729153099,1
"12944","HK1415","HK1328",34.2596139302605,1
"12945","HK3243","HK3601",1.88115370545669,1
"12946","HK1361","HK26",13.5970885544671,1
"12947","HK1361","HK3181",35.5180529722129,1
"12948","HK1361","HK3859",4.81563670309089,1
"12949","HK167","HK3553",63.0953851304807,1
"12950","HK167","HK3554",1.49351655462999,1
"12951","HK167","HK3555",39.9606933175233,1
"12952","HK167","HK2909",32.2877828608503,1
"12953","HK167","HK2212",9.34030217886793,1
"12954","HK167","HK3556",15.5674248768546,1
"12955","HK167","HK3557",8.21369347568917,1
"12956","HK167","HK3558",43.6245401319177,1
"12957","HK1372","HK32",40.7586534190972,1
"12958","HK1372","HK3291",58.6579753265546,1
"12959","HK1372","HK1707",1.30099034590071,1
"12960","HK1372","HK1062",23.8870549941226,1
"12961","HK1383","HK38",27.9107253569331,1
"12962","HK1383","HK387",2.03183889501378,-1
"12963","HK1383","HK393",47.7734808394679,1
"12964","HK1440","HK1413",1.69235745864821,1
"12965","HK1440","HK3607",21.9501087006945,1
"12966","HK1440","HK174",1.1811369166003,-1
"12967","HK1440","HK177",13.8985050384695,1
"12968","HK1440","HK201",2.04979071174269,1
"12969","HK1440","HK204",83.9302026851399,1
"12970","HK1440","HK205",1.3747204864708,1
"12971","HK1440","HK208",5.45655967293664,-1
"12972","HK1440","HK216",38.8180500713962,1
"12973","HK1440","HK2840",91.6802613533416,1
"12974","HK1440","HK1836",4.79013858956896,1
"12975","HK1440","HK1839",1.07356502491609,1
"12976","HK1440","HK3808",43.7562327480282,1
"12977","HK1440","HK240",3.97600249087082,1
"12978","HK1440","HK241",5.05826446259014,1
"12979","HK1440","HK247",1.7977322124857,1
"12980","HK1440","HK253",2.97931085356694,-1
"12981","HK1440","HK258",1.19158178431227,-1
"12982","HK1440","HK1319",2.05826295425544,1
"12983","HK1440","HK262",3.77835460936515,1
"12984","HK1440","HK3395",35.4031939811681,1
"12985","HK1440","HK267",4.14841250397049,1
"12986","HK1440","HK2927",7.38762092028129,1
"12987","HK1440","HK2121",8.14361524832577,1
"12988","HK1440","HK283",4.66539991033679,1
"12989","HK1440","HK96",8.8901730256561,1
"12990","HK1440","HK288",38.7676267669321,-1
"12991","HK1440","HK291",2.53751888900247,-1
"12992","HK1440","HK294",2.02706902259444,-1
"12993","HK1440","HK3957",1.5526212608768,1
"12994","HK1440","HK301",11.1003388128175,1
"12995","HK1440","HK876",14.4949586656654,1
"12996","HK1440","HK303",6.04271988604517,1
"12997","HK1440","HK307",5.7058589805226,1
"12998","HK1440","HK308",49.8466612487187,-1
"12999","HK1440","HK309",33.7336233698849,-1
"13000","HK1440","HK314",2.19429479375294,-1
"13001","HK1440","HK315",15.9127413755553,1
"13002","HK1440","HK332",44.9642786075455,1
"13003","HK1440","HK333",4.32011645099538,-1
"13004","HK1440","HK347",8.04895825187639,-1
"13005","HK1440","HK351",1.78862669258192,1
"13006","HK1440","HK356",21.9221559504591,-1
"13007","HK1440","HK364",2.71836586287966,-1
"13008","HK1440","HK653",2.41689929532424,1
"13009","HK1440","HK368",46.9302701857412,1
"13010","HK1440","HK370",52.4291035827651,1
"13011","HK1440","HK372",93.3255374944307,1
"13012","HK1440","HK373",10.3469905568768,-1
"13013","HK1440","HK374",1.83611892386643,-1
"13014","HK1440","HK377",14.7353262389757,1
"13015","HK1440","HK2646",20.3858880966593,-1
"13016","HK1440","HK383",6.45269135755909,1
"13017","HK1440","HK389",1.72328203975507,1
"13018","HK1440","HK391",1.71653623328722,1
"13019","HK1440","HK393",1.13751312597684,1
"13020","HK1440","HK394",51.0305687376681,1
"13021","HK1440","HK395",3.93893663106472,1
"13022","HK1440","HK404",1.27845415587276,1
"13023","HK1452","HK1448",16.0176906388865,1
"13024","HK1452","HK1444",8.19898536489022,1
"13025","HK1452","HK1464",7.0831762112808,-1
"13026","HK1452","HK3242",17.998832800184,-1
"13027","HK1452","HK3644",78.4812277894836,-1
"13028","HK1452","HK1345",1.07368225043419,1
"13029","HK1452","HK1467",4.5328223197997,1
"13030","HK1452","HK1507",2.79272487850466,1
"13031","HK1452","HK3248",1.09574069550731,1
"13032","HK1452","HK1510",2.81759871220675,-1
"13033","HK1452","HK3578",1.53635533018337,1
"13034","HK1452","HK435",19.6383825371316,1
"13035","HK1452","HK1309",93.4542135690304,1
"13036","HK1452","HK3694",52.9056789108152,1
"13037","HK1452","HK1545",94.2628537591373,1
"13038","HK1452","HK720",24.4953057861637,1
"13039","HK1452","HK2769",13.6865535477238,1
"13040","HK1452","HK188",8.87268041447241,1
"13041","HK1452","HK3700",1.27200907253546,-1
"13042","HK1452","HK1559",12.8471598800534,-1
"13043","HK1452","HK3273",6.54230999399178,1
"13044","HK1452","HK2783",9.95823275792922,1
"13045","HK1452","HK3718",11.6908903605711,1
"13046","HK1452","HK1607",1.43854088395987,1
"13047","HK1452","HK3728",1.49725918034784,1
"13048","HK1452","HK454",12.7715827587767,1
"13049","HK1452","HK1633",28.1688270604941,1
"13050","HK1452","HK3745",80.4373572900951,1
"13051","HK1452","HK1680",25.9604136851238,1
"13052","HK1452","HK2816",12.7046365767965,1
"13053","HK1452","HK3313",20.3867784464847,1
"13054","HK1452","HK2823",6.09228468138082,1
"13055","HK1452","HK2824",61.865118944718,-1
"13056","HK1452","HK3320",43.0874202532527,1
"13057","HK1452","HK3324",7.47226822464624,1
"13058","HK1452","HK3786",6.19631508678155,1
"13059","HK1452","HK3564",10.811994515597,1
"13060","HK1452","HK3340",6.2259638216612,1
"13061","HK1452","HK223",1.63794951887532,1
"13062","HK1452","HK1826",42.1473472190722,1
"13063","HK1452","HK1836",71.7306080738675,1
